,Position,Track Name,Artist,Streams,date,region,spotify_id
3063,4.0,Psycho (feat. Ty Dolla $ign),Post Malone,10307897.0,2018-05-11--2018-05-18,us,3swc6WTsr7rl9DqQKQA55C
3064,5.0,God's Plan,Drake,9030702.0,2018-05-11--2018-05-18,us,2XW4DbS6NddZxRPm5rMCeY
3065,6.0,Look Alive (feat. Drake),BlocBoy JB,7997527.0,2018-05-11--2018-05-18,us,4qKcDkK6siZ7Jp1Jb4m0aL
3066,7.0,Paranoid,Post Malone,7452991.0,2018-05-11--2018-05-18,us,3fpVWegR6YOS1Yk5HSMYIq
3067,8.0,I Like It,Cardi B,7168626.0,2018-05-11--2018-05-18,us,58q2HKrzhC3ozto2nDdN4z
3068,9.0,rockstar (feat. 21 Savage),Post Malone,7029639.0,2018-05-11--2018-05-18,us,0e7ipj03S05BNilyu5bRzt
3069,10.0,Stay,Post Malone,6581872.0,2018-05-11--2018-05-18,us,4H7WNRErSbONkM06blBoGc
3070,11.0,Spoil My Night (feat. Swae Lee),Post Malone,6547290.0,2018-05-11--2018-05-18,us,5VuxWXbt7XENQCtE9TzpTv
3071,12.0,Rich & Sad,Post Malone,6319363.0,2018-05-11--2018-05-18,us,2VdT56BGpdqNHUgOe1j5vc
3072,13.0,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,6283230.0,2018-05-11--2018-05-18,us,3DoBTwfr8yi2LN08SBpFkN
3073,14.0,no tears left to cry,Ariana Grande,6195709.0,2018-05-11--2018-05-18,us,5SxkdsY1ufZzoq9iXceLw9
3074,15.0,Plug Walk,Rich The Kid,6050543.0,2018-05-11--2018-05-18,us,6mAz8D1TmlTuef90dbNIiZ
3075,16.0,SAD!,XXXTENTACION,5921607.0,2018-05-11--2018-05-18,us,3ee8Jmje8o58CHK66QrVC2
3076,17.0,Ball For Me (feat. Nicki Minaj),Post Malone,5910066.0,2018-05-11--2018-05-18,us,6IaieqiCVvsNvEt6Y7yOFa
3077,18.0,KOD,J. Cole,5767580.0,2018-05-11--2018-05-18,us,7yotKA30dwTKNEGomV9ZsI
3078,19.0,Walk It Talk It,Migos,5642223.0,2018-05-11--2018-05-18,us,6n4U3TlzUGhdSFbUUhTvLP
3079,20.0,OTW,Khalid,5521352.0,2018-05-11--2018-05-18,us,6Hgh47WXVKtXN5zGOu0hjI
3080,21.0,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,5336885.0,2018-05-11--2018-05-18,us,1BuZAIO8WZpavWVbbq3Lci
3081,22.0,Candy Paint,Post Malone,5249862.0,2018-05-11--2018-05-18,us,32lItqlMi4LBhb4k0BaSaC
3082,23.0,JAPAN,Famous Dex,5229838.0,2018-05-11--2018-05-18,us,5PTG6rrL6EPFD9E2QMI2pl
3083,24.0,Ric Flair Drip (& Metro Boomin),Offset,5185139.0,2018-05-11--2018-05-18,us,7sO5G9EABYOXQKNPNiE9NR
3084,25.0,Over Now,Post Malone,5008924.0,2018-05-11--2018-05-18,us,09IOPhEh1OMe0HD9b36FJk
3085,26.0,Call Out My Name,The Weeknd,4935374.0,2018-05-11--2018-05-18,us,1gm616Plq4ScqNi7TVkZ5N
3086,27.0,Shoota (feat. Lil Uzi Vert),Playboi Carti,4903615.0,2018-05-11--2018-05-18,us,2BJSMvOGABRxokHKB0OI8i
3087,28.0,Freaky Friday (feat. Chris Brown),Lil Dicky,4881994.0,2018-05-11--2018-05-18,us,10Igtw8bSDyyFs7KIsKngZ
3088,29.0,Zack And Codeine,Post Malone,4870785.0,2018-05-11--2018-05-18,us,5lZZmityu9TAjNvSY6GLhR
3089,30.0,92 Explorer,Post Malone,4767470.0,2018-05-11--2018-05-18,us,1D2L6MefbXon28PzIk9I3r
3090,1.0,Nice For What,Drake,11939186.0,2018-05-18--2018-05-25,us,1cTZMwcBJT0Ka3UJPXOeeN
3091,2.0,This Is America,Childish Gambino,11739125.0,2018-05-18--2018-05-25,us,0b9oOr2ZgvyQu88wzixux9
3092,3.0,Yes Indeed,Lil Baby,11493709.0,2018-05-18--2018-05-25,us,6vN77lE9LK6HP2DewaN6HZ
3093,4.0,Better Now,Post Malone,10518738.0,2018-05-18--2018-05-25,us,7dt6x5M1jzdTEt8oCbisTK
3094,5.0,Psycho (feat. Ty Dolla $ign),Post Malone,9001378.0,2018-05-18--2018-05-25,us,3swc6WTsr7rl9DqQKQA55C
3095,6.0,God's Plan,Drake,8623146.0,2018-05-18--2018-05-25,us,2XW4DbS6NddZxRPm5rMCeY
3096,7.0,Look Alive (feat. Drake),BlocBoy JB,7551040.0,2018-05-18--2018-05-25,us,4qKcDkK6siZ7Jp1Jb4m0aL
3097,8.0,I Like It,Cardi B,7225756.0,2018-05-18--2018-05-25,us,58q2HKrzhC3ozto2nDdN4z
3098,9.0,Lucid Dreams,Juice WRLD,6822774.0,2018-05-18--2018-05-25,us,0X8DcetL926BYiPJYstJTc
3099,10.0,rockstar (feat. 21 Savage),Post Malone,6200199.0,2018-05-18--2018-05-25,us,0e7ipj03S05BNilyu5bRzt
3100,11.0,Paranoid,Post Malone,6107002.0,2018-05-18--2018-05-25,us,3fpVWegR6YOS1Yk5HSMYIq
3101,12.0,Ball For Me (feat. Nicki Minaj),Post Malone,5811426.0,2018-05-18--2018-05-25,us,6IaieqiCVvsNvEt6Y7yOFa
3102,13.0,Walk It Talk It,Migos,5788279.0,2018-05-18--2018-05-25,us,6n4U3TlzUGhdSFbUUhTvLP
3103,14.0,Plug Walk,Rich The Kid,5739362.0,2018-05-18--2018-05-25,us,6mAz8D1TmlTuef90dbNIiZ
3104,15.0,SAD!,XXXTENTACION,5516756.0,2018-05-18--2018-05-25,us,3ee8Jmje8o58CHK66QrVC2
3105,16.0,Spoil My Night (feat. Swae Lee),Post Malone,5362962.0,2018-05-18--2018-05-25,us,5VuxWXbt7XENQCtE9TzpTv
3106,17.0,no tears left to cry,Ariana Grande,5296282.0,2018-05-18--2018-05-25,us,5SxkdsY1ufZzoq9iXceLw9
3107,18.0,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,5248903.0,2018-05-18--2018-05-25,us,1BuZAIO8WZpavWVbbq3Lci
3108,19.0,Stay,Post Malone,5204493.0,2018-05-18--2018-05-25,us,4H7WNRErSbONkM06blBoGc
3109,20.0,Ric Flair Drip (& Metro Boomin),Offset,5170942.0,2018-05-18--2018-05-25,us,7sO5G9EABYOXQKNPNiE9NR
3110,21.0,FAKE LOVE,BTS,5090331.0,2018-05-18--2018-05-25,us,3aW0ds4A4tSQDIp75FqWTo
3111,22.0,Rich & Sad,Post Malone,5058473.0,2018-05-18--2018-05-25,us,2VdT56BGpdqNHUgOe1j5vc
3112,23.0,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,4989289.0,2018-05-18--2018-05-25,us,3DoBTwfr8yi2LN08SBpFkN
3113,24.0,Playinwitme (feat. Kehlani),KYLE,4947855.0,2018-05-18--2018-05-25,us,4F1yvJfQ7gJkrcgFJQDjOr
3114,25.0,OTW,Khalid,4946311.0,2018-05-18--2018-05-25,us,6Hgh47WXVKtXN5zGOu0hjI
3115,26.0,KOD,J. Cole,4823671.0,2018-05-18--2018-05-25,us,7yotKA30dwTKNEGomV9ZsI
3116,27.0,JAPAN,Famous Dex,4810212.0,2018-05-18--2018-05-25,us,5PTG6rrL6EPFD9E2QMI2pl
3117,28.0,Love Lies (with Normani),Khalid,4794763.0,2018-05-18--2018-05-25,us,45Egmo7icyopuzJN0oMEdk
3118,29.0,Call Out My Name,The Weeknd,4633024.0,2018-05-18--2018-05-25,us,1gm616Plq4ScqNi7TVkZ5N
3119,30.0,Shoota (feat. Lil Uzi Vert),Playboi Carti,4581608.0,2018-05-18--2018-05-25,us,2BJSMvOGABRxokHKB0OI8i
3120,1.0,Nice For What,Drake,11555034.0,2018-05-25--2018-06-01,us,1cTZMwcBJT0Ka3UJPXOeeN
3121,2.0,Yes Indeed,Lil Baby,11082014.0,2018-05-25--2018-06-01,us,6vN77lE9LK6HP2DewaN6HZ
3122,3.0,Lucid Dreams,Juice WRLD,9969468.0,2018-05-25--2018-06-01,us,0X8DcetL926BYiPJYstJTc
3123,4.0,Better Now,Post Malone,9277695.0,2018-05-25--2018-06-01,us,7dt6x5M1jzdTEt8oCbisTK
3124,5.0,This Is America,Childish Gambino,8706854.0,2018-05-25--2018-06-01,us,0b9oOr2ZgvyQu88wzixux9
3125,6.0,God's Plan,Drake,8412860.0,2018-05-25--2018-06-01,us,2XW4DbS6NddZxRPm5rMCeY
3126,7.0,Psycho (feat. Ty Dolla $ign),Post Malone,7939914.0,2018-05-25--2018-06-01,us,3swc6WTsr7rl9DqQKQA55C
3127,8.0,I Like It,Cardi B,7175665.0,2018-05-25--2018-06-01,us,58q2HKrzhC3ozto2nDdN4z
3128,9.0,Look Alive (feat. Drake),BlocBoy JB,7123819.0,2018-05-25--2018-06-01,us,4qKcDkK6siZ7Jp1Jb4m0aL
3129,10.0,I'm Upset,Drake,6664420.0,2018-05-25--2018-06-01,us,54oMZ3blwWwuPN4wEoG5mk
3130,11.0,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,6560025.0,2018-05-25--2018-06-01,us,7ycWLEP1GsNjVvcjawXz3z
3131,12.0,rockstar (feat. 21 Savage),Post Malone,5665940.0,2018-05-25--2018-06-01,us,0e7ipj03S05BNilyu5bRzt
3132,13.0,All Girls Are The Same,Juice WRLD,5256428.0,2018-05-25--2018-06-01,us,3H2JThgdBxezwj1wwafQS8
3133,14.0,Plug Walk,Rich The Kid,5177678.0,2018-05-25--2018-06-01,us,6mAz8D1TmlTuef90dbNIiZ
3134,15.0,Ric Flair Drip (& Metro Boomin),Offset,5046341.0,2018-05-25--2018-06-01,us,7sO5G9EABYOXQKNPNiE9NR
3135,16.0,Walk It Talk It,Migos,5034265.0,2018-05-25--2018-06-01,us,6n4U3TlzUGhdSFbUUhTvLP
3136,17.0,SAD!,XXXTENTACION,4995292.0,2018-05-25--2018-06-01,us,3ee8Jmje8o58CHK66QrVC2
3137,18.0,Paranoid,Post Malone,4985170.0,2018-05-25--2018-06-01,us,3fpVWegR6YOS1Yk5HSMYIq
3138,19.0,no tears left to cry,Ariana Grande,4928761.0,2018-05-25--2018-06-01,us,5SxkdsY1ufZzoq9iXceLw9
3139,20.0,Ball For Me (feat. Nicki Minaj),Post Malone,4909870.0,2018-05-25--2018-06-01,us,6IaieqiCVvsNvEt6Y7yOFa
3140,21.0,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,4883722.0,2018-05-25--2018-06-01,us,1BuZAIO8WZpavWVbbq3Lci
3141,22.0,Love Lies (with Normani),Khalid,4555735.0,2018-05-25--2018-06-01,us,45Egmo7icyopuzJN0oMEdk
3142,23.0,OTW,Khalid,4488741.0,2018-05-25--2018-06-01,us,6Hgh47WXVKtXN5zGOu0hjI
3143,24.0,JAPAN,Famous Dex,4444067.0,2018-05-25--2018-06-01,us,5PTG6rrL6EPFD9E2QMI2pl
3144,25.0,Spoil My Night (feat. Swae Lee),Post Malone,4424183.0,2018-05-25--2018-06-01,us,5VuxWXbt7XENQCtE9TzpTv
3145,26.0,Playinwitme (feat. Kehlani),KYLE,4369765.0,2018-05-25--2018-06-01,us,4F1yvJfQ7gJkrcgFJQDjOr
3146,27.0,Back To You,Selena Gomez,4324033.0,2018-05-25--2018-06-01,us,514rhnksEwHUh6LxXsQ4Y9
3147,28.0,Stay,Post Malone,4242577.0,2018-05-25--2018-06-01,us,4H7WNRErSbONkM06blBoGc
3148,29.0,Shoota (feat. Lil Uzi Vert),Playboi Carti,4197442.0,2018-05-25--2018-06-01,us,2BJSMvOGABRxokHKB0OI8i
3149,30.0,Rich & Sad,Post Malone,4129515.0,2018-05-25--2018-06-01,us,2VdT56BGpdqNHUgOe1j5vc
3150,1.0,All Mine,Kanye West,15792629.0,2018-06-01--2018-06-08,us,3qnoOm4fwZPBS116f5hpgF
3151,2.0,Ghost Town,Kanye West,13527840.0,2018-06-01--2018-06-08,us,6Bg7MznA9X0dIhlAsLyBYj
3152,3.0,Yikes,Kanye West,13165232.0,2018-06-01--2018-06-08,us,2r4JRwcbIeuAzWjH4YXlLs
3153,4.0,Lucid Dreams,Juice WRLD,11957949.0,2018-06-01--2018-06-08,us,0X8DcetL926BYiPJYstJTc
3154,5.0,Nice For What,Drake,10489715.0,2018-06-01--2018-06-08,us,1cTZMwcBJT0Ka3UJPXOeeN
3155,6.0,Wouldn't Leave,Kanye West,10139114.0,2018-06-01--2018-06-08,us,3dG6tjetoR4GMmUGZUprLt
3156,7.0,Yes Indeed,Lil Baby,10110671.0,2018-06-01--2018-06-08,us,6vN77lE9LK6HP2DewaN6HZ
3157,8.0,I Thought About Killing You,Kanye West,9503189.0,2018-06-01--2018-06-08,us,6EuE9M1viu9gkdFSafia9o
3158,9.0,Violent Crimes,Kanye West,9491374.0,2018-06-01--2018-06-08,us,2VYb3Fb5iK5Y8HGZ8oEEkp
3159,10.0,Better Now,Post Malone,9314033.0,2018-06-01--2018-06-08,us,7dt6x5M1jzdTEt8oCbisTK
3160,11.0,No Mistakes,Kanye West,8773808.0,2018-06-01--2018-06-08,us,1DdgqEZk4Hqfpl3drdXJun
3161,12.0,I Like It,Cardi B,8430106.0,2018-06-01--2018-06-08,us,58q2HKrzhC3ozto2nDdN4z
3162,13.0,Psycho (feat. Ty Dolla $ign),Post Malone,7902801.0,2018-06-01--2018-06-08,us,3swc6WTsr7rl9DqQKQA55C
3163,14.0,This Is America,Childish Gambino,7606188.0,2018-06-01--2018-06-08,us,0b9oOr2ZgvyQu88wzixux9
3164,15.0,God's Plan,Drake,7579426.0,2018-06-01--2018-06-08,us,2XW4DbS6NddZxRPm5rMCeY
3165,16.0,I'm Upset,Drake,7201826.0,2018-06-01--2018-06-08,us,54oMZ3blwWwuPN4wEoG5mk
3166,17.0,Look Alive (feat. Drake),BlocBoy JB,6555677.0,2018-06-01--2018-06-08,us,4qKcDkK6siZ7Jp1Jb4m0aL
3167,18.0,All Girls Are The Same,Juice WRLD,5850926.0,2018-06-01--2018-06-08,us,3H2JThgdBxezwj1wwafQS8
3168,19.0,Girls Like You (feat. Cardi B),Maroon 5,5686217.0,2018-06-01--2018-06-08,us,6FRLCMO5TUHTexlWo8ym1W
3169,20.0,Taste (feat. Offset),Tyga,5556732.0,2018-06-01--2018-06-08,us,5IaHrVsrferBYDm0bDyABy
3170,21.0,rockstar (feat. 21 Savage),Post Malone,5530562.0,2018-06-01--2018-06-08,us,0e7ipj03S05BNilyu5bRzt
3171,22.0,Back To You,Selena Gomez,5363011.0,2018-06-01--2018-06-08,us,514rhnksEwHUh6LxXsQ4Y9
3172,23.0,SAD!,XXXTENTACION,5091216.0,2018-06-01--2018-06-08,us,3ee8Jmje8o58CHK66QrVC2
3173,24.0,Plug Walk,Rich The Kid,5026890.0,2018-06-01--2018-06-08,us,6mAz8D1TmlTuef90dbNIiZ
3174,25.0,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,5015125.0,2018-06-01--2018-06-08,us,7ycWLEP1GsNjVvcjawXz3z
3175,26.0,no tears left to cry,Ariana Grande,4919404.0,2018-06-01--2018-06-08,us,5SxkdsY1ufZzoq9iXceLw9
3176,27.0,Ric Flair Drip (& Metro Boomin),Offset,4871461.0,2018-06-01--2018-06-08,us,7sO5G9EABYOXQKNPNiE9NR
3177,28.0,Ball For Me (feat. Nicki Minaj),Post Malone,4720539.0,2018-06-01--2018-06-08,us,6IaieqiCVvsNvEt6Y7yOFa
3178,29.0,lovely (with Khalid),Billie Eilish,4689213.0,2018-06-01--2018-06-08,us,0u2P5u6lvoDfwTYjAADbn4
3179,30.0,Playinwitme (feat. Kehlani),KYLE,4663429.0,2018-06-01--2018-06-08,us,4F1yvJfQ7gJkrcgFJQDjOr
3180,1.0,Lucid Dreams,Juice WRLD,12998575.0,2018-06-08--2018-06-15,us,0X8DcetL926BYiPJYstJTc
3181,2.0,All Mine,Kanye West,9969978.0,2018-06-08--2018-06-15,us,3qnoOm4fwZPBS116f5hpgF
3182,3.0,Better Now,Post Malone,9906921.0,2018-06-08--2018-06-15,us,7dt6x5M1jzdTEt8oCbisTK
3183,4.0,Nice For What,Drake,9721393.0,2018-06-08--2018-06-15,us,1cTZMwcBJT0Ka3UJPXOeeN
3184,5.0,Yes Indeed,Lil Baby,9452550.0,2018-06-08--2018-06-15,us,6vN77lE9LK6HP2DewaN6HZ
3185,6.0,I Like It,Cardi B,9060052.0,2018-06-08--2018-06-15,us,58q2HKrzhC3ozto2nDdN4z
3186,7.0,Reborn,KIDS SEE GHOSTS,8684955.0,2018-06-08--2018-06-15,us,4RVbK6cV0VqWdpCDcx3hiT
3187,8.0,Girls Like You (feat. Cardi B),Maroon 5,7720966.0,2018-06-08--2018-06-15,us,6FRLCMO5TUHTexlWo8ym1W
3188,9.0,Psycho (feat. Ty Dolla $ign),Post Malone,7604605.0,2018-06-08--2018-06-15,us,3swc6WTsr7rl9DqQKQA55C
3189,10.0,I'm Upset,Drake,6929749.0,2018-06-08--2018-06-15,us,54oMZ3blwWwuPN4wEoG5mk
3190,11.0,God's Plan,Drake,6899059.0,2018-06-08--2018-06-15,us,6T8cJz5lAqGer9GUHGyelE
3191,12.0,Feel The Love,KIDS SEE GHOSTS,6562946.0,2018-06-08--2018-06-15,us,3aUFrxO1B8EW63QchEl3wX
3192,13.0,4th Dimension,KIDS SEE GHOSTS,6548680.0,2018-06-08--2018-06-15,us,6JyEh4kl9DLwmSAoNDRn5b
3193,14.0,This Is America,Childish Gambino,6383975.0,2018-06-08--2018-06-15,us,0b9oOr2ZgvyQu88wzixux9
3194,15.0,Taste (feat. Offset),Tyga,6265922.0,2018-06-08--2018-06-15,us,5IaHrVsrferBYDm0bDyABy
3195,16.0,Ghost Town,Kanye West,6233733.0,2018-06-08--2018-06-15,us,6Bg7MznA9X0dIhlAsLyBYj
3196,17.0,Look Alive (feat. Drake),BlocBoy JB,6216462.0,2018-06-08--2018-06-15,us,4qKcDkK6siZ7Jp1Jb4m0aL
3197,18.0,Yikes,Kanye West,6159791.0,2018-06-08--2018-06-15,us,2r4JRwcbIeuAzWjH4YXlLs
3198,19.0,Back To You,Selena Gomez,5917257.0,2018-06-08--2018-06-15,us,514rhnksEwHUh6LxXsQ4Y9
3199,20.0,All Girls Are The Same,Juice WRLD,5875488.0,2018-06-08--2018-06-15,us,3H2JThgdBxezwj1wwafQS8
3200,21.0,Fire,KIDS SEE GHOSTS,5552759.0,2018-06-08--2018-06-15,us,7oHkit3F3vimtsBbnZkU0G
3201,22.0,Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,5524481.0,2018-06-08--2018-06-15,us,7GRTrWsP3yo2Fx8umJfA1X
3202,23.0,rockstar (feat. 21 Savage),Post Malone,5365665.0,2018-06-08--2018-06-15,us,0e7ipj03S05BNilyu5bRzt
3203,24.0,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,5348500.0,2018-06-08--2018-06-15,us,7ycWLEP1GsNjVvcjawXz3z
3204,25.0,no tears left to cry,Ariana Grande,5190716.0,2018-06-08--2018-06-15,us,5SxkdsY1ufZzoq9iXceLw9
3205,26.0,SAD!,XXXTENTACION,5122496.0,2018-06-08--2018-06-15,us,3ee8Jmje8o58CHK66QrVC2
3206,27.0,lovely (with Khalid),Billie Eilish,5021163.0,2018-06-08--2018-06-15,us,0u2P5u6lvoDfwTYjAADbn4
3207,28.0,Cudi Montage,KIDS SEE GHOSTS,5005800.0,2018-06-08--2018-06-15,us,4kUZvXB3LC3an3HX6h0s17
3208,29.0,Kids See Ghosts,KIDS SEE GHOSTS,4929081.0,2018-06-08--2018-06-15,us,2I3dW2dCBZAJGj5X21E53k
3209,30.0,Plug Walk,Rich The Kid,4859805.0,2018-06-08--2018-06-15,us,6mAz8D1TmlTuef90dbNIiZ
3210,1.0,SAD!,XXXTENTACION,14323051.0,2018-06-15--2018-06-22,us,3ee8Jmje8o58CHK66QrVC2
3211,2.0,Lucid Dreams,Juice WRLD,13826203.0,2018-06-15--2018-06-22,us,0X8DcetL926BYiPJYstJTc
3212,3.0,Moonlight,XXXTENTACION,9913616.0,2018-06-15--2018-06-22,us,0JP9xo3adEtGSdUEISiszL
3213,4.0,Jocelyn Flores,XXXTENTACION,9353667.0,2018-06-15--2018-06-22,us,7m9OqQk4RVRkw9JJdeAw96
3214,5.0,Better Now,Post Malone,9164509.0,2018-06-15--2018-06-22,us,7dt6x5M1jzdTEt8oCbisTK
3215,6.0,Yes Indeed,Lil Baby,8898501.0,2018-06-15--2018-06-22,us,6vN77lE9LK6HP2DewaN6HZ
3216,7.0,I Like It,Cardi B,8871680.0,2018-06-15--2018-06-22,us,58q2HKrzhC3ozto2nDdN4z
3217,8.0,Nice For What,Drake,8289953.0,2018-06-15--2018-06-22,us,1cTZMwcBJT0Ka3UJPXOeeN
3218,9.0,Girls Like You (feat. Cardi B),Maroon 5,8249091.0,2018-06-15--2018-06-22,us,7fa9MBXhVfQ8P8Df9OEbD8
3219,10.0,All Mine,Kanye West,7822920.0,2018-06-15--2018-06-22,us,3qnoOm4fwZPBS116f5hpgF
3220,11.0,I'm Upset,Drake,7820080.0,2018-06-15--2018-06-22,us,54oMZ3blwWwuPN4wEoG5mk
3221,12.0,changes,XXXTENTACION,7554622.0,2018-06-15--2018-06-22,us,7AFASza1mXqntmGtbxXprO
3222,13.0,Fuck Love (feat. Trippie Redd),XXXTENTACION,7224825.0,2018-06-15--2018-06-22,us,7AQim7LbvFVZJE3O8TYgf2
3223,14.0,Taste (feat. Offset),Tyga,6941837.0,2018-06-15--2018-06-22,us,5IaHrVsrferBYDm0bDyABy
3224,15.0,Psycho (feat. Ty Dolla $ign),Post Malone,6908834.0,2018-06-15--2018-06-22,us,3swc6WTsr7rl9DqQKQA55C
3225,16.0,God's Plan,Drake,6163837.0,2018-06-15--2018-06-22,us,6T8cJz5lAqGer9GUHGyelE
3226,17.0,Youngblood,5 Seconds of Summer,6162302.0,2018-06-15--2018-06-22,us,2iUXsYOEPhVqEBwsqP70rE
3227,18.0,Look Alive (feat. Drake),BlocBoy JB,5958638.0,2018-06-15--2018-06-22,us,4qKcDkK6siZ7Jp1Jb4m0aL
3228,19.0,Everybody Dies In Their Nightmares,XXXTENTACION,5887270.0,2018-06-15--2018-06-22,us,3GVkPk8mqxz0itaAriG1L7
3229,20.0,All Girls Are The Same,Juice WRLD,5665988.0,2018-06-15--2018-06-22,us,3H2JThgdBxezwj1wwafQS8
3230,21.0,Back To You,Selena Gomez,5507010.0,2018-06-15--2018-06-22,us,514rhnksEwHUh6LxXsQ4Y9
3231,22.0,the remedy for a broken heart (why am I so in love),XXXTENTACION,5477411.0,2018-06-15--2018-06-22,us,4UKCKdYiLN6IMA5ZESUTL7
3232,23.0,no tears left to cry,Ariana Grande,5175431.0,2018-06-15--2018-06-22,us,5SxkdsY1ufZzoq9iXceLw9
3233,24.0,lovely (with Khalid),Billie Eilish,5083158.0,2018-06-15--2018-06-22,us,0u2P5u6lvoDfwTYjAADbn4
3234,25.0,Reborn,KIDS SEE GHOSTS,4935149.0,2018-06-15--2018-06-22,us,4RVbK6cV0VqWdpCDcx3hiT
3235,26.0,rockstar (feat. 21 Savage),Post Malone,4913727.0,2018-06-15--2018-06-22,us,0e7ipj03S05BNilyu5bRzt
3236,27.0,Bed (feat. Ariana Grande),Nicki Minaj,4861958.0,2018-06-15--2018-06-22,us,1ZEm9cJC05rawV2tptNfTS
3237,28.0,Bigger Than You (feat. Drake & Quavo),2 Chainz,4819196.0,2018-06-15--2018-06-22,us,5S1IUPueD0xE0vj4zU3nSf
3238,29.0,This Is America,Childish Gambino,4749308.0,2018-06-15--2018-06-22,us,0b9oOr2ZgvyQu88wzixux9
3239,30.0,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,4688052.0,2018-06-15--2018-06-22,us,7ycWLEP1GsNjVvcjawXz3z
3240,1.0,SAD!,XXXTENTACION,14732321.0,2018-06-22--2018-06-29,us,3ee8Jmje8o58CHK66QrVC2
3241,2.0,Lucid Dreams,Juice WRLD,13963947.0,2018-06-22--2018-06-29,us,0X8DcetL926BYiPJYstJTc
3242,3.0,Moonlight,XXXTENTACION,11929608.0,2018-06-22--2018-06-29,us,0JP9xo3adEtGSdUEISiszL
3243,4.0,I Like It,Cardi B,9018634.0,2018-06-22--2018-06-29,us,58q2HKrzhC3ozto2nDdN4z
3244,5.0,Jocelyn Flores,XXXTENTACION,9016552.0,2018-06-22--2018-06-29,us,7m9OqQk4RVRkw9JJdeAw96
3245,6.0,Better Now,Post Malone,8274142.0,2018-06-22--2018-06-29,us,7dt6x5M1jzdTEt8oCbisTK
3246,7.0,changes,XXXTENTACION,8147473.0,2018-06-22--2018-06-29,us,7AFASza1mXqntmGtbxXprO
3247,8.0,Yes Indeed,Lil Baby,8006475.0,2018-06-22--2018-06-29,us,6vN77lE9LK6HP2DewaN6HZ
3248,9.0,Girls Like You (feat. Cardi B),Maroon 5,7880357.0,2018-06-22--2018-06-29,us,7fa9MBXhVfQ8P8Df9OEbD8
3249,10.0,Taste (feat. Offset),Tyga,7700992.0,2018-06-22--2018-06-29,us,5IaHrVsrferBYDm0bDyABy
3250,11.0,Nice For What,Drake,7565988.0,2018-06-22--2018-06-29,us,1cTZMwcBJT0Ka3UJPXOeeN
3251,12.0,Fuck Love (feat. Trippie Redd),XXXTENTACION,7204836.0,2018-06-22--2018-06-29,us,7AQim7LbvFVZJE3O8TYgf2
3252,13.0,I'm Upset,Drake,6840898.0,2018-06-22--2018-06-29,us,54oMZ3blwWwuPN4wEoG5mk
3253,14.0,Psycho (feat. Ty Dolla $ign),Post Malone,6481012.0,2018-06-22--2018-06-29,us,3swc6WTsr7rl9DqQKQA55C
3254,15.0,All Mine,Kanye West,6298750.0,2018-06-22--2018-06-29,us,3qnoOm4fwZPBS116f5hpgF
3255,16.0,All Girls Are The Same,Juice WRLD,6052811.0,2018-06-22--2018-06-29,us,3H2JThgdBxezwj1wwafQS8
3256,17.0,Look Alive (feat. Drake),BlocBoy JB,5755223.0,2018-06-22--2018-06-29,us,4qKcDkK6siZ7Jp1Jb4m0aL
3257,18.0,Everybody Dies In Their Nightmares,XXXTENTACION,5706496.0,2018-06-22--2018-06-29,us,3GVkPk8mqxz0itaAriG1L7
3258,19.0,God's Plan,Drake,5647098.0,2018-06-22--2018-06-29,us,6T8cJz5lAqGer9GUHGyelE
3259,20.0,the remedy for a broken heart (why am I so in love),XXXTENTACION,5358803.0,2018-06-22--2018-06-29,us,4UKCKdYiLN6IMA5ZESUTL7
3260,21.0,Back To You,Selena Gomez,5166439.0,2018-06-22--2018-06-29,us,514rhnksEwHUh6LxXsQ4Y9
3261,22.0,no tears left to cry,Ariana Grande,5157588.0,2018-06-22--2018-06-29,us,5SxkdsY1ufZzoq9iXceLw9
3262,23.0,Ocean (feat. Khalid),Martin Garrix,4996880.0,2018-06-22--2018-06-29,us,3nc420PXjTdBV5TN0gCFkS
3263,24.0,Jackie Chan,Tiësto,4979924.0,2018-06-22--2018-06-29,us,4kWO6O1BUXcZmaxitpVUwp
3264,25.0,Youngblood,5 Seconds of Summer,4945076.0,2018-06-22--2018-06-29,us,2iUXsYOEPhVqEBwsqP70rE
3265,26.0,Bed (feat. Ariana Grande),Nicki Minaj,4852844.0,2018-06-22--2018-06-29,us,1ZEm9cJC05rawV2tptNfTS
3266,27.0,rockstar (feat. 21 Savage),Post Malone,4750492.0,2018-06-22--2018-06-29,us,0e7ipj03S05BNilyu5bRzt
3267,28.0,Hope,XXXTENTACION,4701354.0,2018-06-22--2018-06-29,us,2ZRo7axmMPeSVUvDbGkJah
